lambda_dis,L1_mean,L1_std,MAE,MAPE
0.0,13.843567792519684,0.24888539891972888,3.1645575577884966,10.177990049123764
0.1,13.786349030928278,0.2019303852799264,3.1195396060707496,9.92974191904068
1.0,13.78130359690829,0.24164041039355752,3.186761649779992,9.979833662509918
10.0,13.77633695991168,0.18235646595073815,3.177118409445898,10.143625736236572
100.0,13.745133338653995,0.154362961553262,3.1667717541454183,9.848906099796295
